Date,Store Location,Product Category,Product Name,Quantity Sold,Unit Price (₦),Total Sales (₦),Payment Method,Salesperson
11/03/2025,Maitama,Beverages,Fanta,-1,561.74,-500,Cash,Fatima
11/03/2025,Garki,Uncategorised,Unknown Product,-1,372.37,100000,POS,Dami
11/03/2025,Wuse,Household Items,Toilet Roll,1000,106.62,106620,POS,Cynthia
11/03/2025,Gwarinpa,Snacks,Cake,0,35.19,0,,Fatima
11/03/2025,Central Area,Uncategorised,Unknown Product,0,649.55,0,Cash,Unknown
11/03/2025,Wuse,Uncategorised,Unknown Product,0,-71.46,-500,Transfer,Bola
11/03/2025,Central Area,Beverages,Fanta,-1,708.52,-500,POS,Emeka
11/03/2025,Wuse,Household Items,Air Freshener,1000,516.95,516950,POS,Cynthia
11/03/2025,Central Area,Household Items,Toilet Roll,1000,-290.69,-500,Transfer,Chinedu
11/03/2025,Central Area,Beverages,Fanta,0,29.81,0,Cash,Cynthia
11/03/2025,Central Area,Household Items,Detergent,1,-39.89,0,Cash,Fatima
11/03/2025,Wuse,Uncategorised,Unknown Product,-1,-74.42,-500,Cash,Alice
11/03/2025,Gwarinpa,Beverages,Water,3,1770.9,5312.7,POS,Unknown
11/03/2025,Garki,Snacks,Meat Pie,1000,452.47,452470,POS,Cynthia
11/03/2025,Wuse,Beverages,Coca-Cola,-1,228.21,-500,Transfer,Cynthia
11/03/2025,Central Area,Snacks,Plantain Chips,1000,-51.75,-500,,Alice
11/03/2025,Maitama,Beverages,Pepsi,0,-309.82,-500,,Unknown
11/03/2025,Central Area,Beverages,Five Alive Juice,6,-344.64,100000,,Unknown
11/03/2025,Gwarinpa,Household Items,Detergent,0,920.81,100000,,Chinedu
11/03/2025,Maitama,Snacks,Biscuits,0,384.35,100000,,Bola
11/03/2025,Garki,Household Items,Toilet Roll,1000,821.03,821030,POS,Unknown
11/03/2025,Central Area,Uncategorised,Unknown Product,20,14.34,286.8,Cash,Unknown
11/03/2025,Central Area,Uncategorised,Unknown Product,-1,756.1,-500,,Emeka
11/03/2025,Gwarinpa,Snacks,Chin Chin,0,703.1,100000,Transfer,Bola
11/03/2025,Wuse,Uncategorised,Unknown Product,1000,88.46,88460,Transfer,Alice
11/03/2025,Garki,Household Items,Air Freshener,1000,1315.7,1315700,Transfer,Chinedu
11/03/2025,Utako,Beverages,Fanta,-1,461.98,-500,Cash,Emeka
11/03/2025,Wuse,Household Items,Dish Soap,-1,1990.35,0,,Fatima
11/03/2025,Utako,Snacks,Chin Chin,-1,-106.67,0,Cash,Unknown
11/03/2025,Utako,Uncategorised,Unknown Product,0,-31.21,0,Transfer,Dami
11/03/2025,Wuse,Household Items,Air Freshener,1000,1425.08,1425080,POS,Alice
11/03/2025,Maitama,Uncategorised,Unknown Product,17,641.97,10913.49,Transfer,Alice
11/03/2025,Wuse,Uncategorised,Unknown Product,1000,1858.21,1858210,POS,Dami
11/03/2025,Utako,Uncategorised,Unknown Product,19,836.67,15896.73,Cash,Fatima
11/03/2025,Gwarinpa,Uncategorised,Unknown Product,1000,-426.48,0,POS,Unknown
11/03/2025,Gwarinpa,Uncategorised,Unknown Product,-1,737.15,-500,Transfer,Bola
11/03/2025,Central Area,Uncategorised,Unknown Product,1000,-233.38,0,Cash,Alice
11/03/2025,Gwarinpa,Beverages,Fanta,20,1823.4,36468,,Emeka
11/03/2025,Utako,Beverages,Fanta,-1,-451.07,0,Cash,Alice
11/03/2025,Central Area,Household Items,Air Freshener,0,1069.01,-500,POS,Dami
11/03/2025,Wuse,Beverages,Fanta,4,117.57,470.28,POS,Unknown
11/03/2025,Central Area,Snacks,Meat Pie,-1,1827.57,100000,Transfer,Emeka
11/03/2025,Utako,Snacks,Biscuits,0,-373.01,100000,Transfer,Cynthia
11/03/2025,Central Area,Snacks,Plantain Chips,5,721.25,3606.25,Cash,Alice
11/03/2025,Central Area,Beverages,Water,-1,1515.92,100000,POS,Emeka
11/03/2025,Gwarinpa,Uncategorised,Unknown Product,-1,-308.25,-500,,Alice
11/03/2025,Wuse,Beverages,Pepsi,-1,-218.96,0,POS,Unknown
11/03/2025,Central Area,Beverages,Five Alive Juice,1000,-368.86,100000,,Cynthia
11/03/2025,Wuse,Beverages,Five Alive Juice,-1,1683.59,-500,Cash,Cynthia
11/03/2025,Central Area,Household Items,Air Freshener,-1,1704.4,100000,Transfer,Dami
11/03/2025,Central Area,Uncategorised,Unknown Product,-1,1963.04,-500,Transfer,Fatima
11/03/2025,Maitama,Uncategorised,Unknown Product,1000,1098.36,1098360,POS,Chinedu
11/03/2025,Central Area,Uncategorised,Unknown Product,0,-338.24,-500,POS,Unknown
11/03/2025,Wuse,Snacks,Biscuits,-1,1739.95,100000,POS,Bola
11/03/2025,Wuse,Uncategorised,Unknown Product,20,906.33,18126.6,,Bola
11/03/2025,Maitama,Beverages,Water,1000,85.83,85830,,Unknown
11/03/2025,Utako,Beverages,Five Alive Juice,1000,1936.02,1936020,Transfer,Dami
11/03/2025,Maitama,Household Items,Hand Sanitizer,0,1052.85,100000,,Alice
11/03/2025,Central Area,Uncategorised,Unknown Product,1000,1171.3,1171300,Transfer,Alice
11/03/2025,Wuse,Snacks,Biscuits,14,-251.52,100000,,Alice
11/03/2025,Gwarinpa,Snacks,Plantain Chips,-1,-36.74,0,POS,Alice
11/03/2025,Gwarinpa,Uncategorised,Unknown Product,19,-136.71,0,Cash,Cynthia
11/03/2025,Gwarinpa,Household Items,Toilet Roll,-1,951.43,100000,Transfer,Cynthia
11/03/2025,Gwarinpa,Household Items,Air Freshener,1000,-181.99,0,Transfer,Fatima
11/03/2025,Central Area,Beverages,Pepsi,20,1750.49,35009.8,Cash,Fatima
11/03/2025,Utako,Uncategorised,Unknown Product,20,1604.44,32088.8,,Emeka
11/03/2025,Wuse,Household Items,Air Freshener,-1,1378.81,100000,Transfer,Unknown
11/03/2025,Maitama,Snacks,Plantain Chips,1000,-136.57,0,POS,Bola
11/03/2025,Wuse,Uncategorised,Unknown Product,1000,1220.48,1220480,Cash,Alice
11/03/2025,Central Area,Uncategorised,Unknown Product,1000,1488.99,1488990,POS,Alice
11/03/2025,Utako,Snacks,Biscuits,1000,-281.18,100000,Transfer,Emeka
11/03/2025,Gwarinpa,Snacks,Chin Chin,-1,1884.59,-500,Cash,Bola
11/03/2025,Utako,Uncategorised,Unknown Product,-1,631.98,100000,Transfer,Fatima
11/03/2025,Wuse,Beverages,Water,1000,1144.51,1144510,,Alice
11/03/2025,Gwarinpa,Beverages,Coca-Cola,1000,1964.74,1964740,Cash,Bola
11/03/2025,Maitama,Uncategorised,Unknown Product,1000,1567.33,1567330,Transfer,Chinedu
11/03/2025,Wuse,Uncategorised,Unknown Product,0,567.31,0,Cash,Dami
11/03/2025,Wuse,Uncategorised,Unknown Product,-1,-136.05,0,POS,Fatima
11/03/2025,Central Area,Uncategorised,Unknown Product,3,99.08,297.24,Transfer,Bola
11/03/2025,Central Area,Uncategorised,Unknown Product,15,797.42,11961.3,,Bola
11/03/2025,Utako,Household Items,Toilet Roll,-1,999.48,100000,POS,Unknown
11/03/2025,Garki,Beverages,Pepsi,-1,1282.87,-500,POS,Cynthia
11/03/2025,Gwarinpa,Snacks,Plantain Chips,8,992.94,7943.52,,Alice
11/03/2025,Central Area,Snacks,Chin Chin,0,-69.22,0,Cash,Cynthia
11/03/2025,Gwarinpa,Household Items,Hand Sanitizer,-1,1297.59,-500,,Unknown
11/03/2025,Central Area,Uncategorised,Unknown Product,9,128.3,1154.7,Cash,Chinedu
11/03/2025,Gwarinpa,Beverages,Five Alive Juice,1000,1709.81,1709810,,Unknown
11/03/2025,Wuse,Beverages,Fanta,1000,1593.1,1593100,POS,Dami
11/03/2025,Wuse,Household Items,Detergent,0,1563.39,100000,Cash,Emeka
11/03/2025,Utako,Uncategorised,Unknown Product,7,745.83,5220.81,Cash,Chinedu
11/03/2025,Wuse,Snacks,Chin Chin,1000,-198.7,0,Cash,Dami
11/03/2025,Maitama,Uncategorised,Unknown Product,1000,465.93,465930,Cash,Bola
11/03/2025,Garki,Household Items,Toilet Roll,0,566.95,0,POS,Dami
11/03/2025,Utako,Beverages,Five Alive Juice,0,1556.75,0,Transfer,Chinedu
11/03/2025,Gwarinpa,Snacks,Biscuits,11,557.25,6129.75,,Dami
11/03/2025,Central Area,Beverages,Coca-Cola,1000,1628.54,1628540,Cash,Fatima
11/03/2025,Gwarinpa,Household Items,Toilet Roll,-1,423.71,100000,Cash,Dami
11/03/2025,Maitama,Beverages,Water,1000,1302.61,1302610,,Dami
11/03/2025,Garki,Beverages,Water,-1,161.82,100000,Cash,Unknown
11/03/2025,Garki,Uncategorised,Unknown Product,0,1544.11,-500,Transfer,Alice
11/03/2025,Central Area,Uncategorised,Unknown Product,6,840.65,5043.9,Cash,Alice
11/03/2025,Wuse,Uncategorised,Unknown Product,14,113.62,1590.68,,Unknown
11/03/2025,Garki,Uncategorised,Unknown Product,1000,877.08,877080,Transfer,Emeka
11/03/2025,Gwarinpa,Uncategorised,Unknown Product,0,-413.64,100000,,Emeka
11/03/2025,Wuse,Household Items,Toilet Roll,0,-376.33,-500,Cash,Fatima
11/03/2025,Garki,Household Items,Dish Soap,1000,990.29,990290,Transfer,Chinedu
11/03/2025,Gwarinpa,Snacks,Meat Pie,-1,333.03,0,,Cynthia
11/03/2025,Garki,Uncategorised,Unknown Product,-1,531.34,-500,Transfer,Dami
11/03/2025,Central Area,Uncategorised,Unknown Product,-1,948.03,0,POS,Dami
11/03/2025,Utako,Household Items,Toilet Roll,5,1319.47,6597.35,Transfer,Chinedu
11/03/2025,Central Area,Beverages,Pepsi,1000,327.31,327310,Cash,Alice
11/03/2025,Gwarinpa,Uncategorised,Unknown Product,5,1513.09,7565.45,Cash,Emeka
11/03/2025,Central Area,Uncategorised,Unknown Product,2,468.09,936.18,Transfer,Chinedu
11/03/2025,Garki,Uncategorised,Unknown Product,-1,547,-500,Cash,Emeka
11/03/2025,Maitama,Uncategorised,Unknown Product,15,-420.53,-500,POS,Unknown
11/03/2025,Wuse,Uncategorised,Unknown Product,1000,576.08,576080,POS,Alice
11/03/2025,Wuse,Uncategorised,Unknown Product,-1,109.69,100000,Cash,Unknown
11/03/2025,Central Area,Uncategorised,Unknown Product,0,-319.33,-500,Transfer,Unknown
11/03/2025,Wuse,Uncategorised,Unknown Product,1000,1778.28,1778280,Transfer,Fatima
11/03/2025,Garki,Uncategorised,Unknown Product,0,1243.62,-500,POS,Alice
11/03/2025,Wuse,Beverages,Pepsi,0,405.39,100000,POS,Emeka
11/03/2025,Central Area,Household Items,Dish Soap,-1,941.27,-500,Transfer,Fatima
11/03/2025,Central Area,Uncategorised,Unknown Product,-1,629.37,100000,POS,Chinedu
11/03/2025,Gwarinpa,Snacks,Meat Pie,-1,124.83,100000,Transfer,Bola
11/03/2025,Central Area,Uncategorised,Unknown Product,-1,471.25,-500,Transfer,Unknown
11/03/2025,Central Area,Snacks,Chin Chin,14,-5.81,0,POS,Alice
11/03/2025,Maitama,Uncategorised,Unknown Product,-1,1791.63,0,Transfer,Unknown
11/03/2025,Utako,Uncategorised,Unknown Product,0,674.24,100000,,Cynthia
11/03/2025,Central Area,Uncategorised,Unknown Product,1000,1894.22,1894220,,Chinedu
11/03/2025,Utako,Beverages,Pepsi,1000,417.86,417860,Cash,Unknown
11/03/2025,Gwarinpa,Household Items,Dish Soap,1000,-109.02,100000,Transfer,Unknown
11/03/2025,Gwarinpa,Snacks,Plantain Chips,6,-412.39,-500,,Alice
11/03/2025,Gwarinpa,Beverages,Coca-Cola,0,773.85,-500,,Alice
11/03/2025,Central Area,Snacks,Cake,1000,-285.31,0,POS,Bola
11/03/2025,Central Area,Beverages,Water,4,1241.27,4965.08,,Alice
11/03/2025,Gwarinpa,Snacks,Biscuits,7,1436.7,10056.9,Cash,Alice
11/03/2025,Wuse,Beverages,Water,14,1901.65,26623.1,Transfer,Bola
11/03/2025,Gwarinpa,Snacks,Cake,-1,742.19,-500,POS,Alice
11/03/2025,Gwarinpa,Beverages,Pepsi,0,1253.48,-500,Transfer,Fatima
11/03/2025,Gwarinpa,Household Items,Dish Soap,1000,1769.96,1769960,POS,Unknown
11/03/2025,Wuse,Uncategorised,Unknown Product,19,477.72,9076.68,Transfer,Alice
11/03/2025,Central Area,Beverages,Five Alive Juice,1000,1213.43,1213430,Cash,Unknown
11/03/2025,Maitama,Uncategorised,Unknown Product,1000,657.51,657510,Transfer,Alice
11/03/2025,Utako,Uncategorised,Unknown Product,-1,92.95,100000,POS,Emeka
11/03/2025,Central Area,Snacks,Biscuits,1000,1102.44,1102440,,Unknown
11/03/2025,Central Area,Household Items,Hand Sanitizer,1000,1051.59,1051590,,Dami
11/03/2025,Gwarinpa,Beverages,Coca-Cola,1000,444.62,444620,POS,Bola
11/03/2025,Gwarinpa,Household Items,Dish Soap,-1,-84.48,0,,Chinedu
11/03/2025,Wuse,Beverages,Coca-Cola,15,898.52,13477.8,,Unknown
11/03/2025,Maitama,Beverages,Water,-1,1540.53,0,Transfer,Alice
11/03/2025,Maitama,Snacks,Biscuits,19,1475.34,28031.46,,Alice
11/03/2025,Wuse,Uncategorised,Unknown Product,0,-105.06,-500,Transfer,Cynthia
11/03/2025,Gwarinpa,Uncategorised,Unknown Product,0,1404.99,0,Transfer,Alice
11/03/2025,Wuse,Snacks,Plantain Chips,13,1813.51,23575.63,,Alice
11/03/2025,Maitama,Uncategorised,Unknown Product,1000,-414.24,0,Transfer,Alice
11/03/2025,Gwarinpa,Snacks,Biscuits,17,-234.35,0,POS,Cynthia
11/03/2025,Utako,Snacks,Plantain Chips,-1,1397.21,-500,,Unknown
11/03/2025,Central Area,Household Items,Air Freshener,1000,-229.41,0,,Unknown
11/03/2025,Maitama,Beverages,Water,19,-288.48,100000,Transfer,Emeka
11/03/2025,Wuse,Beverages,Five Alive Juice,1000,878.72,878720,Transfer,Bola
11/03/2025,Wuse,Uncategorised,Unknown Product,9,1330.18,11971.62,Transfer,Bola
11/03/2025,Gwarinpa,Uncategorised,Unknown Product,18,208.63,3755.34,,Unknown
11/03/2025,Garki,Snacks,Plantain Chips,0,1173.28,100000,Transfer,Fatima
11/03/2025,Gwarinpa,Snacks,Chin Chin,17,1686.82,28675.94,POS,Cynthia
11/03/2025,Central Area,Beverages,Coca-Cola,16,749.5,11992,Transfer,Alice
11/03/2025,Central Area,Snacks,Cake,1000,1298.67,1298670,,Bola
11/03/2025,Garki,Household Items,Air Freshener,-1,521.81,-500,,Chinedu
11/03/2025,Gwarinpa,Snacks,Chin Chin,8,896.7,7173.6,Transfer,Chinedu
11/03/2025,Central Area,Uncategorised,Unknown Product,-1,683.61,100000,Transfer,Alice
11/03/2025,Gwarinpa,Household Items,Hand Sanitizer,4,297.03,1188.12,,Dami
11/03/2025,Gwarinpa,Beverages,Fanta,1000,596.64,596640,,Bola
11/03/2025,Gwarinpa,Household Items,Detergent,-1,1286.83,100000,POS,Unknown
11/03/2025,Gwarinpa,Uncategorised,Unknown Product,1,-63.9,100000,Transfer,Bola
11/03/2025,Maitama,Uncategorised,Unknown Product,1000,874.3,874300,Cash,Dami
11/03/2025,Gwarinpa,Snacks,Plantain Chips,1000,313.22,313220,POS,Chinedu
11/03/2025,Maitama,Uncategorised,Unknown Product,12,998.02,11976.24,,Alice
11/03/2025,Garki,Beverages,Five Alive Juice,-1,35.9,-500,Cash,Emeka
11/03/2025,Gwarinpa,Beverages,Five Alive Juice,0,-327.21,100000,POS,Fatima
11/03/2025,Garki,Snacks,Cake,12,1044.15,12529.8,,Alice
11/03/2025,Gwarinpa,Uncategorised,Unknown Product,-1,1210.31,100000,Cash,Bola
11/03/2025,Garki,Beverages,Fanta,1000,1731.28,1731280,POS,Cynthia
11/03/2025,Central Area,Uncategorised,Unknown Product,0,-386.33,0,Cash,Bola
11/03/2025,Wuse,Snacks,Meat Pie,-1,824.92,0,Transfer,Dami
11/03/2025,Wuse,Uncategorised,Unknown Product,0,1733.94,0,POS,Fatima
11/03/2025,Wuse,Uncategorised,Unknown Product,0,639.12,100000,POS,Cynthia
11/03/2025,Garki,Household Items,Toilet Roll,1000,1545.1,1545100,Cash,Dami
11/03/2025,Gwarinpa,Uncategorised,Unknown Product,17,468.83,7970.11,Transfer,Bola
11/03/2025,Garki,Beverages,Fanta,12,35.3,423.6,Transfer,Dami
11/03/2025,Utako,Snacks,Biscuits,1000,1535.5,1535500,Transfer,Bola
11/03/2025,Wuse,Household Items,Hand Sanitizer,-1,92.14,-500,POS,Emeka
11/03/2025,Wuse,Household Items,Air Freshener,1000,1304.42,1304420,,Dami
11/03/2025,Wuse,Uncategorised,Unknown Product,19,370.19,7033.61,Cash,Alice
11/03/2025,Gwarinpa,Household Items,Dish Soap,-1,1399.08,100000,POS,Fatima
11/03/2025,Gwarinpa,Uncategorised,Unknown Product,-1,-323.34,100000,Transfer,Cynthia
11/03/2025,Wuse,Beverages,Pepsi,1000,570.94,570940,POS,Unknown
11/03/2025,Central Area,Beverages,Five Alive Juice,0,1334.47,-500,POS,Unknown
11/03/2025,Utako,Snacks,Meat Pie,1000,684.88,684880,Transfer,Alice
11/03/2025,Gwarinpa,Snacks,Cake,1000,575.03,575030,,Dami
11/03/2025,Utako,Beverages,Fanta,17,159.71,2715.07,Transfer,Chinedu
11/03/2025,Wuse,Household Items,Detergent,0,1507.95,100000,Transfer,Chinedu
11/03/2025,Wuse,Beverages,Water,0,1877.89,0,POS,Unknown
11/03/2025,Gwarinpa,Beverages,Fanta,6,-69.15,0,Cash,Unknown
11/03/2025,Central Area,Beverages,Coca-Cola,0,516.62,-500,,Unknown
11/03/2025,Wuse,Snacks,Plantain Chips,0,470.68,100000,,Unknown
11/03/2025,Central Area,Snacks,Meat Pie,-1,612.53,0,Cash,Bola
11/03/2025,Wuse,Snacks,Cake,-1,817.58,100000,Transfer,Unknown
11/03/2025,Maitama,Uncategorised,Unknown Product,1000,746.93,746930,POS,Alice
11/03/2025,Central Area,Beverages,Five Alive Juice,1000,1200.49,1200490,Cash,Cynthia
11/03/2025,Utako,Snacks,Chin Chin,0,1434.66,100000,Cash,Alice
11/03/2025,Gwarinpa,Uncategorised,Unknown Product,0,871.37,0,POS,Chinedu
11/03/2025,Gwarinpa,Uncategorised,Unknown Product,1000,-177,-500,Transfer,Fatima
11/03/2025,Utako,Uncategorised,Unknown Product,0,-154.92,100000,,Unknown
11/03/2025,Gwarinpa,Uncategorised,Unknown Product,-1,1249.55,0,POS,Bola
11/03/2025,Central Area,Household Items,Dish Soap,1000,1557.74,1557740,,Alice
11/03/2025,Utako,Uncategorised,Unknown Product,18,11.74,211.32,,Bola
11/03/2025,Gwarinpa,Snacks,Chin Chin,0,55.13,0,POS,Alice
11/03/2025,Garki,Household Items,Hand Sanitizer,9,1396.41,12567.69,Cash,Fatima
11/03/2025,Central Area,Household Items,Dish Soap,0,678.85,100000,POS,Emeka
11/03/2025,Gwarinpa,Snacks,Cake,20,-387.88,100000,Cash,Bola
11/03/2025,Gwarinpa,Household Items,Hand Sanitizer,1000,1644.97,1644970,POS,Emeka
11/03/2025,Central Area,Snacks,Biscuits,18,1357.6,24436.8,,Unknown
11/03/2025,Gwarinpa,Beverages,Fanta,16,612.97,9807.52,Cash,Unknown
11/03/2025,Maitama,Beverages,Water,-1,687.09,-500,POS,Dami
11/03/2025,Central Area,Uncategorised,Unknown Product,-1,401.67,-500,Transfer,Chinedu
11/03/2025,Central Area,Uncategorised,Unknown Product,-1,1103.84,-500,Cash,Alice
11/03/2025,Central Area,Household Items,Hand Sanitizer,1000,774.81,774810,,Alice
11/03/2025,Maitama,Household Items,Toilet Roll,1000,378.45,378450,Cash,Unknown
11/03/2025,Central Area,Uncategorised,Unknown Product,-1,1324.13,0,Cash,Chinedu
11/03/2025,Wuse,Household Items,Dish Soap,1000,949.43,949430,POS,Bola
11/03/2025,Gwarinpa,Household Items,Detergent,-1,141.43,100000,Cash,Bola
11/03/2025,Central Area,Uncategorised,Unknown Product,0,-331.87,100000,Cash,Dami
11/03/2025,Garki,Uncategorised,Unknown Product,3,43.27,129.81,,Alice
11/03/2025,Maitama,Beverages,Coca-Cola,1000,61.1,61100,,Alice
11/03/2025,Wuse,Uncategorised,Unknown Product,-1,265.99,0,POS,Fatima
11/03/2025,Wuse,Uncategorised,Unknown Product,0,33.22,100000,POS,Dami
11/03/2025,Gwarinpa,Uncategorised,Unknown Product,1000,-401.86,100000,Cash,Cynthia
11/03/2025,Utako,Uncategorised,Unknown Product,-1,1503.46,-500,Cash,Dami
11/03/2025,Central Area,Uncategorised,Unknown Product,10,251.15,2511.5,POS,Fatima
11/03/2025,Wuse,Uncategorised,Unknown Product,-1,748.27,100000,Transfer,Chinedu
11/03/2025,Garki,Snacks,Biscuits,13,156.75,2037.75,POS,Dami
11/03/2025,Utako,Snacks,Chin Chin,-1,259.87,-500,Cash,Alice
11/03/2025,Central Area,Household Items,Dish Soap,-1,1192.42,100000,Transfer,Emeka
11/03/2025,Maitama,Uncategorised,Unknown Product,0,194.21,-500,,Unknown
11/03/2025,Wuse,Household Items,Hand Sanitizer,1000,1480.92,1480920,,Bola
11/03/2025,Gwarinpa,Uncategorised,Unknown Product,6,-253.71,100000,Cash,Alice
11/03/2025,Gwarinpa,Household Items,Air Freshener,0,338.33,-500,Cash,Chinedu
11/03/2025,Maitama,Uncategorised,Unknown Product,5,792.34,3961.7,Cash,Unknown
11/03/2025,Gwarinpa,Uncategorised,Unknown Product,1000,1497.08,1497080,,Fatima
11/03/2025,Gwarinpa,Uncategorised,Unknown Product,13,1451.74,18872.62,,Cynthia
11/03/2025,Wuse,Household Items,Hand Sanitizer,1000,349.65,349650,Cash,Dami
11/03/2025,Utako,Uncategorised,Unknown Product,3,82.93,248.79,,Alice
11/03/2025,Wuse,Uncategorised,Unknown Product,9,84.13,757.17,Cash,Alice
11/03/2025,Wuse,Household Items,Hand Sanitizer,13,1717.36,22325.68,Transfer,Unknown
11/03/2025,Gwarinpa,Uncategorised,Unknown Product,11,430.87,4739.57,Cash,Alice
11/03/2025,Maitama,Uncategorised,Unknown Product,1000,1703.67,1703670,Transfer,Unknown
11/03/2025,Wuse,Uncategorised,Unknown Product,-1,1371.23,-500,,Emeka
11/03/2025,Central Area,Uncategorised,Unknown Product,1000,354.82,354820,Cash,Chinedu
11/03/2025,Wuse,Snacks,Cake,9,1488.14,13393.26,,Alice
11/03/2025,Maitama,Beverages,Water,0,-216.36,0,,Fatima
11/03/2025,Gwarinpa,Uncategorised,Unknown Product,1000,1882.77,1882770,POS,Fatima
11/03/2025,Maitama,Uncategorised,Unknown Product,0,398.66,0,Transfer,Dami
11/03/2025,Maitama,Uncategorised,Unknown Product,20,-309.58,-500,Cash,Fatima
11/03/2025,Utako,Beverages,Coca-Cola,1000,562.1,562100,Transfer,Chinedu
11/03/2025,Wuse,Uncategorised,Unknown Product,-1,520.22,100000,POS,Alice
11/03/2025,Wuse,Uncategorised,Unknown Product,1000,953.15,953150,Cash,Cynthia
11/03/2025,Wuse,Uncategorised,Unknown Product,1000,-38.91,-500,,Alice
11/03/2025,Gwarinpa,Household Items,Air Freshener,-1,-0.87,100000,POS,Emeka
11/03/2025,Gwarinpa,Household Items,Hand Sanitizer,14,-287.57,0,Cash,Unknown
11/03/2025,Central Area,Snacks,Chin Chin,0,1217.46,100000,,Cynthia
11/03/2025,Central Area,Household Items,Air Freshener,-1,1014.12,-500,Cash,Cynthia
11/03/2025,Utako,Beverages,Water,16,224.81,3596.96,Transfer,Alice
11/03/2025,Maitama,Beverages,Five Alive Juice,-1,1974.66,100000,Transfer,Emeka
11/03/2025,Maitama,Household Items,Detergent,1000,-289.94,100000,POS,Cynthia
11/03/2025,Garki,Uncategorised,Unknown Product,0,948.33,-500,,Bola
11/03/2025,Central Area,Household Items,Toilet Roll,-1,1455.68,100000,POS,Bola
11/03/2025,Gwarinpa,Uncategorised,Unknown Product,5,-59.88,100000,Transfer,Cynthia
11/03/2025,Garki,Snacks,Cake,1000,1578.7,1578700,POS,Emeka
11/03/2025,Central Area,Household Items,Dish Soap,0,1290.95,-500,,Alice
11/03/2025,Central Area,Uncategorised,Unknown Product,-1,450.81,0,Transfer,Unknown
11/03/2025,Garki,Snacks,Meat Pie,-1,989.3,100000,Cash,Alice
11/03/2025,Utako,Uncategorised,Unknown Product,-1,1721.14,0,Cash,Bola
11/03/2025,Utako,Uncategorised,Unknown Product,1000,1997.24,1997240,POS,Unknown
11/03/2025,Gwarinpa,Beverages,Fanta,7,1833.89,12837.23,Cash,Dami
11/03/2025,Gwarinpa,Household Items,Toilet Roll,1000,81.04,81040,POS,Alice
11/03/2025,Garki,Household Items,Toilet Roll,1000,1550.55,1550550,,Bola
11/03/2025,Wuse,Uncategorised,Unknown Product,-1,507.59,100000,POS,Alice
11/03/2025,Gwarinpa,Uncategorised,Unknown Product,-1,1449.07,0,Transfer,Alice
11/03/2025,Gwarinpa,Snacks,Biscuits,-1,1631.19,0,POS,Unknown
11/03/2025,Maitama,Uncategorised,Unknown Product,0,1546.3,0,POS,Dami
11/03/2025,Utako,Household Items,Dish Soap,10,-415.02,-500,,Emeka
11/03/2025,Central Area,Household Items,Toilet Roll,0,706.16,-500,,Unknown
11/03/2025,Utako,Uncategorised,Unknown Product,1000,1325.77,1325770,,Alice
11/03/2025,Central Area,Snacks,Meat Pie,9,644.85,5803.65,POS,Fatima
11/03/2025,Utako,Snacks,Plantain Chips,0,-317.28,-500,Transfer,Alice
11/03/2025,Central Area,Uncategorised,Unknown Product,-1,158.59,0,Cash,Unknown
11/03/2025,Gwarinpa,Uncategorised,Unknown Product,0,915.49,0,,Cynthia
11/03/2025,Wuse,Uncategorised,Unknown Product,1000,-413.08,-500,Cash,Dami
11/03/2025,Gwarinpa,Beverages,Pepsi,15,797.14,11957.1,Cash,Alice
11/03/2025,Utako,Uncategorised,Unknown Product,19,1052.41,19995.79,,Unknown
11/03/2025,Central Area,Uncategorised,Unknown Product,0,1044.76,100000,Transfer,Unknown
11/03/2025,Maitama,Beverages,Water,1000,56.32,56320,Cash,Emeka
11/03/2025,Central Area,Snacks,Biscuits,0,12.96,0,Cash,Chinedu
11/03/2025,Utako,Snacks,Chin Chin,0,1182.84,100000,POS,Alice
